Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINZ25;09/10/2025;17:30:00;145.100;145.150;145.100;145.135;9.345.987,00;322
WINZ25;09/10/2025;17:25:00;145.070;145.100;145.070;145.085;6.180.550,00;213
WINZ25;09/10/2025;17:20:00;145.030;145.085;145.030;145.085;40.619.182,00;1.400
WINZ25;09/10/2025;17:15:00;145.060;145.075;145.025;145.045;17.957.508,00;619
WINZ25;09/10/2025;17:10:00;145.155;145.155;145.045;145.055;21.006.979,00;724
WINZ25;09/10/2025;17:05:00;145.230;145.235;145.135;145.145;13.414.807,00;462
WINZ25;09/10/2025;17:00:00;145.150;145.275;145.150;145.205;13.854.870,00;477
WINZ25;09/10/2025;16:55:00;145.205;145.240;145.145;145.145;5.052.969,00;174
WINZ25;09/10/2025;16:50:00;145.210;145.230;145.185;145.205;39.087.926,00;1.346
WINZ25;09/10/2025;16:45:00;145.160;145.225;145.150;145.210;10.279.471,00;354
WINZ25;09/10/2025;16:40:00;145.150;145.150;145.150;145.150;87.090,00;3
WINZ25;09/10/2025;16:35:00;145.155;145.155;145.135;145.150;1.103.059,00;38
WINZ25;09/10/2025;16:30:00;145.105;145.175;145.100;145.150;5.718.931,00;197
WINZ25;09/10/2025;16:25:00;145.125;145.130;145.100;145.100;522.408,00;18
WINZ25;09/10/2025;16:20:00;145.115;145.145;145.100;145.125;17.241.189,00;594
WINZ25;09/10/2025;16:15:00;145.080;145.110;145.050;145.110;8.588.350,00;296
WINZ25;09/10/2025;16:10:00;145.100;145.130;145.070;145.085;20.574.382,00;709
WINZ25;09/10/2025;16:05:00;145.065;145.115;145.065;145.100;4.149.688,00;143
WINZ25;09/10/2025;16:00:00;145.090;145.095;145.040;145.080;3.945.766,00;136
WINZ25;09/10/2025;15:55:00;145.040;145.085;145.035;145.085;9.428.738,00;325
WINZ25;09/10/2025;15:50:00;145.010;145.050;144.990;145.050;18.678.185,00;644
WINZ25;09/10/2025;15:45:00;145.030;145.050;145.000;145.030;57.510.328,00;1.983
WINZ25;09/10/2025;15:40:00;145.060;145.060;145.000;145.050;24.970.416,00;861
WINZ25;09/10/2025;15:35:00;145.060;145.095;145.050;145.085;1.479.852,00;51
WINZ25;09/10/2025;15:30:00;145.065;145.100;145.045;145.065;6.557.402,00;226
WINZ25;09/10/2025;15:25:00;145.165;145.165;145.015;145.040;4.497.230,00;155
WINZ25;09/10/2025;15:20:00;145.165;145.190;145.145;145.170;2.438.932,00;84
WINZ25;09/10/2025;15:15:00;145.035;145.190;145.035;145.175;32.047.299,00;1.104
WINZ25;09/10/2025;15:10:00;145.025;145.090;145.000;145.045;26.393.971,00;910
WINZ25;09/10/2025;15:05:00;145.005;145.045;145.000;145.015;61.165.837,00;2.109
WINZ25;09/10/2025;15:00:00;145.100;145.100;145.000;145.025;67.930.187,00;2.342
WINZ25;09/10/2025;14:55:00;145.105;145.135;145.065;145.125;39.290.301,00;1.354
WINZ25;09/10/2025;14:50:00;145.095;145.135;145.050;145.100;46.135.043,00;1.590
WINZ25;09/10/2025;14:45:00;145.100;145.125;145.065;145.095;4.584.850,00;158
WINZ25;09/10/2025;14:40:00;145.210;145.220;145.075;145.080;9.084.417,00;313
WINZ25;09/10/2025;14:35:00;145.210;145.260;145.165;145.225;2.352.148,00;81
WINZ25;09/10/2025;14:30:00;145.150;145.250;145.145;145.220;2.787.943,00;96
WINZ25;09/10/2025;14:25:00;145.190;145.225;145.140;145.155;4.471.186,00;154
WINZ25;09/10/2025;14:20:00;145.255;145.255;145.170;145.200;2.381.459,00;82
WINZ25;09/10/2025;14:15:00;145.280;145.280;145.190;145.260;3.833.873,00;132
WINZ25;09/10/2025;14:10:00;145.350;145.360;145.210;145.265;14.908.660,00;513
WINZ25;09/10/2025;14:05:00;145.310;145.385;145.230;145.350;14.185.570,00;488
WINZ25;09/10/2025;14:00:00;145.410;145.415;145.315;145.325;3.982.814,00;137
WINZ25;09/10/2025;13:55:00;145.485;145.490;145.405;145.405;2.850.802,00;98
WINZ25;09/10/2025;13:50:00;145.595;145.625;145.490;145.490;1.368.099,00;47
WINZ25;09/10/2025;13:45:00;145.580;145.615;145.530;145.595;1.048.263,00;36
WINZ25;09/10/2025;13:40:00;145.580;145.580;145.450;145.555;5.412.813,00;186
WINZ25;09/10/2025;13:35:00;145.630;145.635;145.580;145.580;465.978,00;16
WINZ25;09/10/2025;13:30:00;145.630;145.700;145.625;145.655;874.026,00;30
WINZ25;09/10/2025;13:25:00;145.625;145.660;145.625;145.660;786.493,00;27
WINZ25;09/10/2025;13:20:00;145.635;145.635;145.570;145.595;1.718.012,00;59
WINZ25;09/10/2025;13:15:00;145.680;145.680;145.605;145.655;1.660.295,00;57
WINZ25;09/10/2025;13:10:00;145.745;145.745;145.680;145.690;961.622,00;33
WINZ25;09/10/2025;13:05:00;145.710;145.765;145.630;145.755;3.846.385,00;132
WINZ25;09/10/2025;13:00:00;145.760;145.800;145.695;145.695;1.719.959,00;59
WINZ25;09/10/2025;12:55:00;145.735;145.800;145.705;145.715;3.381.649,00;116
WINZ25;09/10/2025;12:50:00;145.635;145.755;145.635;145.755;5.624.330,00;193
WINZ25;09/10/2025;12:45:00;145.535;145.630;145.525;145.625;2.096.451,00;72
WINZ25;09/10/2025;12:40:00;145.640;145.640;145.515;145.515;7.249.915,00;249
WINZ25;09/10/2025;12:35:00;145.610;145.740;145.580;145.650;4.107.865,00;141
WINZ25;09/10/2025;12:30:00;145.665;145.695;145.610;145.655;1.864.292,00;64
WINZ25;09/10/2025;12:25:00;145.665;145.745;145.665;145.675;2.185.617,00;75
WINZ25;09/10/2025;12:20:00;145.820;145.835;145.665;145.685;10.697.529,00;367
WINZ25;09/10/2025;12:15:00;145.870;145.955;145.825;145.825;18.789.320,00;644
WINZ25;09/10/2025;12:10:00;145.780;145.900;145.760;145.850;21.997.240,00;754
WINZ25;09/10/2025;12:05:00;145.665;145.805;145.610;145.795;12.239.525,00;420
WINZ25;09/10/2025;12:00:00;145.515;145.690;145.510;145.675;3.960.686,00;136
WINZ25;09/10/2025;11:55:00;145.640;145.660;145.500;145.500;4.919.953,00;169
WINZ25;09/10/2025;11:50:00;145.475;145.690;145.465;145.680;22.417.622,00;770
WINZ25;09/10/2025;11:45:00;145.360;145.480;145.290;145.450;9.801.225,00;337
WINZ25;09/10/2025;11:40:00;145.465;145.510;145.350;145.360;8.261.474,00;284
WINZ25;09/10/2025;11:35:00;145.400;145.465;145.300;145.455;32.105.787,00;1.104
WINZ25;09/10/2025;11:30:00;145.600;145.600;145.335;145.405;38.448.923,00;1.322
WINZ25;09/10/2025;11:25:00;145.735;145.740;145.595;145.600;10.342.231,00;355
WINZ25;09/10/2025;11:20:00;145.670;145.735;145.615;145.735;8.098.842,00;278
WINZ25;09/10/2025;11:15:00;145.550;145.700;145.525;145.680;6.523.086,00;224
WINZ25;09/10/2025;11:10:00;145.725;145.725;145.475;145.535;18.023.761,00;619
WINZ25;09/10/2025;11:05:00;145.595;145.820;145.595;145.715;18.303.577,00;628
WINZ25;09/10/2025;11:00:00;145.645;145.660;145.465;145.575;41.948.338,00;1.441
WINZ25;09/10/2025;10:55:00;145.765;145.790;145.630;145.700;16.434.523,00;564
WINZ25;09/10/2025;10:50:00;145.920;145.950;145.640;145.765;37.076.579,00;1.272
WINZ25;09/10/2025;10:45:00;146.000;146.000;145.815;145.920;37.081.219,00;1.271
WINZ25;09/10/2025;10:40:00;146.330;146.335;145.990;146.005;18.701.957,00;640
WINZ25;09/10/2025;10:35:00;146.565;146.665;146.290;146.290;12.365.165,00;422
WINZ25;09/10/2025;10:30:00;146.335;146.680;146.335;146.510;23.445.055,00;800
WINZ25;09/10/2025;10:25:00;146.235;146.320;146.140;146.285;4.562.728,00;156
WINZ25;09/10/2025;10:20:00;146.380;146.385;146.210;146.255;11.558.564,00;395
WINZ25;09/10/2025;10:15:00;146.155;146.385;146.000;146.380;117.906.524,00;4.032
WINZ25;09/10/2025;10:10:00;146.145;146.270;146.115;146.185;40.754.751,00;1.394
WINZ25;09/10/2025;10:05:00;146.350;146.510;146.090;146.145;19.394.782,00;663
WINZ25;09/10/2025;10:00:00;146.440;146.490;146.200;146.360;8.547.037,00;292
WINZ25;09/10/2025;09:55:00;146.235;146.510;146.150;146.425;16.063.958,00;549
WINZ25;09/10/2025;09:50:00;146.355;146.410;146.200;146.230;10.239.861,00;350
WINZ25;09/10/2025;09:45:00;146.375;146.380;146.200;146.365;18.957.829,00;648
WINZ25;09/10/2025;09:40:00;146.410;146.440;146.240;146.350;24.733.132,00;845
WINZ25;09/10/2025;09:35:00;146.555;146.570;146.395;146.410;11.896.163,00;406
WINZ25;09/10/2025;09:30:00;146.670;146.715;146.495;146.555;16.215.546,00;553
WINZ25;09/10/2025;09:25:00;146.725;146.805;146.665;146.720;8.071.018,00;275
WINZ25;09/10/2025;09:20:00;146.620;146.920;146.610;146.725;36.863.140,00;1.256
WINZ25;09/10/2025;09:15:00;146.650;146.950;146.600;146.615;74.401.582,00;2.534
WINZ25;09/10/2025;09:10:00;146.505;146.695;146.475;146.650;64.440.420,00;2.198
WINZ25;09/10/2025;09:05:00;146.410;146.600;146.100;146.525;44.768.217,00;1.529
WINZ25;09/10/2025;09:00:00;145.870;146.405;145.870;146.405;66.315.522,00;2.269
WINZ25;08/10/2025;18:20:00;145.705;145.725;145.665;145.670;5.856.733,00;201
WINZ25;08/10/2025;18:15:00;145.770;145.785;145.665;145.665;12.388.573,00;425
WINZ25;08/10/2025;18:10:00;145.745;145.790;145.735;145.775;10.435.529,00;358
WINZ25;08/10/2025;18:05:00;145.820;145.910;145.740;145.750;28.346.493,00;972
WINZ25;08/10/2025;18:00:00;145.695;145.825;145.670;145.825;12.739.019,00;437
WINZ25;08/10/2025;17:55:00;145.635;145.670;145.620;145.655;2.650.807,00;91
WINZ25;08/10/2025;17:50:00;145.620;145.655;145.620;145.630;4.806.066,00;165
WINZ25;08/10/2025;17:45:00;145.625;145.650;145.625;145.630;524.300,00;18
WINZ25;08/10/2025;17:40:00;145.685;145.685;145.630;145.630;2.505.458,00;86
WINZ25;08/10/2025;17:35:00;145.675;145.730;145.675;145.710;4.342.081,00;149
WINZ25;08/10/2025;17:30:00;145.685;145.690;145.670;145.690;1.631.636,00;56
WINZ25;08/10/2025;17:25:00;145.650;145.705;145.635;145.685;2.592.735,00;89
WINZ25;08/10/2025;17:20:00;145.655;145.655;145.645;145.650;524.345,00;18
WINZ25;08/10/2025;17:15:00;145.635;145.670;145.620;145.670;17.943.259,00;616
WINZ25;08/10/2025;17:10:00;145.605;145.645;145.565;145.635;1.921.783,00;66
WINZ25;08/10/2025;17:05:00;145.635;145.640;145.605;145.615;10.426.683,00;358
WINZ25;08/10/2025;17:00:00;145.500;145.710;145.500;145.635;55.398.070,00;1.902
WINZ25;08/10/2025;16:55:00;145.485;145.525;145.485;145.490;581.969,00;20
WINZ25;08/10/2025;16:50:00;145.540;145.545;145.500;145.500;320.159,00;11
WINZ25;08/10/2025;16:45:00;145.490;145.535;145.490;145.530;931.279,00;32
WINZ25;08/10/2025;16:40:00;145.405;145.485;145.400;145.485;1.134.443,00;39
WINZ25;08/10/2025;16:35:00;145.425;145.440;145.415;145.440;727.104,00;25
WINZ25;08/10/2025;16:30:00;145.525;145.525;145.425;145.425;4.276.425,00;147
WINZ25;08/10/2025;16:25:00;145.500;145.575;145.500;145.510;3.958.726,00;136
WINZ25;08/10/2025;16:20:00;145.460;145.485;145.460;145.485;290.947,00;10
WINZ25;08/10/2025;16:15:00;145.430;145.445;145.395;145.395;1.483.374,00;51
WINZ25;08/10/2025;16:10:00;145.500;145.500;145.380;145.425;36.525.435,00;1.256
WINZ25;08/10/2025;16:05:00;145.505;145.515;145.485;145.500;1.309.504,00;45
WINZ25;08/10/2025;16:00:00;145.460;145.550;145.460;145.550;2.647.958,00;91
WINZ25;08/10/2025;15:55:00;145.405;145.450;145.405;145.415;3.548.084,00;122
WINZ25;08/10/2025;15:50:00;145.380;145.410;145.345;145.400;1.918.901,00;66
WINZ25;08/10/2025;15:45:00;145.500;145.515;145.350;145.375;7.010.592,00;241
WINZ25;08/10/2025;15:40:00;145.530;145.530;145.500;145.500;1.105.882,00;38
WINZ25;08/10/2025;15:35:00;145.520;145.575;145.510;145.540;3.260.062,00;112
WINZ25;08/10/2025;15:30:00;145.380;145.560;145.380;145.530;46.624.904,00;1.602
WINZ25;08/10/2025;15:25:00;145.350;145.355;145.345;145.355;1.366.275,00;47
WINZ25;08/10/2025;15:20:00;145.305;145.380;145.305;145.375;784.895,00;27
WINZ25;08/10/2025;15:15:00;145.300;145.360;145.300;145.340;1.279.037,00;44
WINZ25;08/10/2025;15:10:00;145.285;145.300;145.250;145.265;232.435,00;8
WINZ25;08/10/2025;15:05:00;145.310;145.330;145.260;145.275;2.091.999,00;72
WINZ25;08/10/2025;15:00:00;145.340;145.340;145.320;145.335;406.916,00;14
WINZ25;08/10/2025;14:55:00;145.300;145.360;145.290;145.360;1.801.835,00;62
WINZ25;08/10/2025;14:50:00;145.355;145.360;145.310;145.310;523.185,00;18
WINZ25;08/10/2025;14:45:00;145.395;145.415;145.335;145.345;2.849.410,00;98
WINZ25;08/10/2025;14:40:00;145.360;145.440;145.355;145.395;3.024.814,00;104
WINZ25;08/10/2025;14:35:00;145.330;145.360;145.310;145.325;2.267.279,00;78
WINZ25;08/10/2025;14:30:00;145.330;145.330;145.260;145.310;3.545.048,00;122
WINZ25;08/10/2025;14:25:00;145.340;145.360;145.320;145.350;2.528.882,00;87
WINZ25;08/10/2025;14:20:00;145.350;145.350;145.275;145.290;2.092.295,00;72
WINZ25;08/10/2025;14:15:00;145.350;145.400;145.335;145.385;1.511.746,00;52
WINZ25;08/10/2025;14:10:00;145.305;145.335;145.290;145.325;726.569,00;25
WINZ25;08/10/2025;14:05:00;145.340;145.370;145.305;145.370;290.653,00;10
WINZ25;08/10/2025;14:00:00;145.345;145.345;145.310;145.345;1.337.084,00;46
WINZ25;08/10/2025;13:55:00;145.340;145.360;145.335;145.345;755.812,00;26
WINZ25;08/10/2025;13:50:00;145.370;145.405;145.345;145.390;2.268.016,00;78
WINZ25;08/10/2025;13:45:00;145.345;145.395;145.325;145.395;581.414,00;20
WINZ25;08/10/2025;13:40:00;145.340;145.385;145.340;145.375;2.209.522,00;76
WINZ25;08/10/2025;13:35:00;145.315;145.330;145.205;145.330;4.997.656,00;172
WINZ25;08/10/2025;13:30:00;145.325;145.360;145.325;145.340;1.162.720,00;40
WINZ25;08/10/2025;13:25:00;145.285;145.340;145.285;145.335;1.162.563,00;40
WINZ25;08/10/2025;13:20:00;145.280;145.315;145.280;145.305;1.104.306,00;38
WINZ25;08/10/2025;13:15:00;145.220;145.290;145.220;145.255;7.059.054,00;243
WINZ25;08/10/2025;13:10:00;145.255;145.275;145.220;145.240;1.161.923,00;40
WINZ25;08/10/2025;13:05:00;145.390;145.390;145.260;145.300;1.656.489,00;57
WINZ25;08/10/2025;13:00:00;145.290;145.380;145.265;145.360;7.992.646,00;275
WINZ25;08/10/2025;12:55:00;145.250;145.355;145.215;145.355;7.614.007,00;262
WINZ25;08/10/2025;12:50:00;145.460;145.460;145.175;145.245;32.346.619,00;1.113
WINZ25;08/10/2025;12:45:00;145.540;145.590;145.425;145.450;14.720.329,00;506
WINZ25;08/10/2025;12:40:00;145.560;145.620;145.510;145.520;6.201.769,00;213
WINZ25;08/10/2025;12:35:00;145.535;145.610;145.530;145.570;3.784.788,00;130
WINZ25;08/10/2025;12:30:00;145.575;145.595;145.510;145.585;43.340.903,00;1.489
WINZ25;08/10/2025;12:25:00;145.555;145.600;145.530;145.600;13.828.005,00;475
WINZ25;08/10/2025;12:20:00;145.625;145.710;145.535;145.545;34.730.682,00;1.193
WINZ25;08/10/2025;12:15:00;145.640;145.700;145.625;145.625;2.184.960,00;75
WINZ25;08/10/2025;12:10:00;145.660;145.660;145.610;145.655;1.281.631,00;44
WINZ25;08/10/2025;12:05:00;145.690;145.690;145.570;145.665;9.058.462,00;311
WINZ25;08/10/2025;12:00:00;145.790;145.795;145.675;145.710;4.896.200,00;168
WINZ25;08/10/2025;11:55:00;145.780;145.785;145.695;145.780;12.418.817,00;426
WINZ25;08/10/2025;11:50:00;145.825;145.825;145.735;145.775;20.084.769,00;689
WINZ25;08/10/2025;11:45:00;145.645;145.875;145.600;145.790;14.987.350,00;514
WINZ25;08/10/2025;11:40:00;145.725;145.725;145.615;145.640;31.781.695,00;1.091
WINZ25;08/10/2025;11:35:00;145.755;145.810;145.735;145.745;6.938.181,00;238
WINZ25;08/10/2025;11:30:00;145.765;145.865;145.690;145.720;17.751.838,00;609
WINZ25;08/10/2025;11:25:00;145.685;145.840;145.615;145.760;19.818.109,00;680
WINZ25;08/10/2025;11:20:00;145.600;145.725;145.600;145.665;3.117.356,00;107
WINZ25;08/10/2025;11:15:00;145.565;145.620;145.495;145.620;15.340.644,00;527
WINZ25;08/10/2025;11:10:00;145.580;145.705;145.580;145.585;12.496.295,00;429
WINZ25;08/10/2025;11:05:00;145.535;145.655;145.420;145.570;14.002.228,00;481
WINZ25;08/10/2025;11:00:00;145.370;145.565;145.340;145.555;12.652.253,00;435
WINZ25;08/10/2025;10:55:00;145.375;145.435;145.335;145.405;12.358.610,00;425
WINZ25;08/10/2025;10:50:00;145.535;145.595;145.375;145.385;4.248.729,00;146
WINZ25;08/10/2025;10:45:00;145.545;145.575;145.430;145.520;4.655.341,00;160
WINZ25;08/10/2025;10:40:00;145.585;145.615;145.420;145.535;2.706.612,00;93
WINZ25;08/10/2025;10:35:00;145.305;145.605;145.285;145.600;14.604.334,00;502
WINZ25;08/10/2025;10:30:00;145.590;145.605;145.240;145.300;15.436.811,00;531
WINZ25;08/10/2025;10:25:00;145.560;145.640;145.480;145.585;8.239.351,00;283
WINZ25;08/10/2025;10:20:00;145.505;145.580;145.395;145.530;6.373.621,00;219
WINZ25;08/10/2025;10:15:00;145.360;145.540;145.310;145.500;14.309.142,00;492
WINZ25;08/10/2025;10:10:00;145.290;145.520;145.285;145.370;7.444.700,00;256
WINZ25;08/10/2025;10:05:00;145.280;145.280;145.165;145.265;1.423.136,00;49
WINZ25;08/10/2025;10:00:00;145.540;145.550;145.200;145.305;18.306.664,00;630
WINZ25;08/10/2025;09:55:00;145.350;145.530;145.345;145.505;5.731.463,00;197
WINZ25;08/10/2025;09:50:00;145.405;145.410;145.310;145.350;1.221.040,00;42
WINZ25;08/10/2025;09:45:00;145.330;145.440;145.260;145.410;7.035.797,00;242
WINZ25;08/10/2025;09:40:00;145.205;145.340;145.140;145.290;12.574.994,00;433
WINZ25;08/10/2025;09:35:00;145.405;145.405;145.170;145.200;11.129.882,00;383
WINZ25;08/10/2025;09:30:00;145.450;145.560;145.405;145.405;10.824.981,00;372
WINZ25;08/10/2025;09:25:00;145.390;145.500;145.365;145.465;5.003.205,00;172
WINZ25;08/10/2025;09:20:00;145.395;145.625;145.345;145.420;31.601.416,00;1.086
WINZ25;08/10/2025;09:15:00;144.915;145.435;144.905;145.395;35.152.698,00;1.210
WINZ25;08/10/2025;09:10:00;144.950;145.005;144.925;144.930;3.073.426,00;106
WINZ25;08/10/2025;09:05:00;144.940;145.035;144.890;145.000;11.133.237,00;384
WINZ25;08/10/2025;09:00:00;144.935;145.275;144.630;144.905;83.592.341,00;2.883
WINZ25;07/10/2025;18:20:00;144.880;144.915;144.800;144.805;21.557.593,00;744
WINZ25;07/10/2025;18:15:00;144.855;144.905;144.830;144.885;28.655.168,00;989
WINZ25;07/10/2025;18:10:00;144.960;144.960;144.835;144.860;11.272.577,00;389
WINZ25;07/10/2025;18:05:00;144.970;144.980;144.950;144.960;4.377.988,00;151
WINZ25;07/10/2025;18:00:00;144.980;144.985;144.955;144.970;1.913.576,00;66
WINZ25;07/10/2025;17:55:00;144.975;144.975;144.930;144.960;8.232.508,00;284
WINZ25;07/10/2025;17:50:00;144.950;144.970;144.950;144.955;898.746,00;31
WINZ25;07/10/2025;17:45:00;144.925;144.955;144.915;144.950;6.290.072,00;217
WINZ25;07/10/2025;17:40:00;144.935;144.940;144.920;144.935;2.144.965,00;74
WINZ25;07/10/2025;17:35:00;144.925;144.940;144.925;144.935;1.681.158,00;58
WINZ25;07/10/2025;17:30:00;144.915;144.940;144.895;144.925;2.173.831,00;75
WINZ25;07/10/2025;17:25:00;144.915;144.920;144.900;144.915;666.577,00;23
WINZ25;07/10/2025;17:20:00;144.930;144.935;144.885;144.925;3.101.069,00;107
WINZ25;07/10/2025;17:15:00;144.895;144.955;144.895;144.955;1.797.046,00;62
WINZ25;07/10/2025;17:10:00;144.960;144.960;144.895;144.895;5.188.287,00;179
WINZ25;07/10/2025;17:05:00;144.950;144.990;144.950;144.975;2.609.203,00;90
WINZ25;07/10/2025;17:00:00;144.965;145.015;144.925;144.960;2.957.591,00;102
WINZ25;07/10/2025;16:55:00;144.975;144.990;144.940;144.965;2.406.325,00;83
WINZ25;07/10/2025;16:50:00;144.965;144.975;144.920;144.940;2.869.833,00;99
WINZ25;07/10/2025;16:45:00;145.000;145.000;144.950;144.980;4.146.411,00;143
WINZ25;07/10/2025;16:40:00;145.065;145.065;145.015;145.015;1.711.435,00;59
WINZ25;07/10/2025;16:35:00;145.065;145.080;145.050;145.055;24.343.330,00;839
WINZ25;07/10/2025;16:30:00;145.025;145.085;145.025;145.080;6.673.434,00;230
WINZ25;07/10/2025;16:25:00;145.070;145.100;145.015;145.025;1.595.545,00;55
WINZ25;07/10/2025;16:20:00;145.090;145.110;145.030;145.060;1.160.474,00;40
WINZ25;07/10/2025;16:15:00;145.045;145.105;145.045;145.105;1.160.668,00;40
WINZ25;07/10/2025;16:10:00;145.000;145.070;144.995;145.050;754.170,00;26
WINZ25;07/10/2025;16:05:00;145.055;145.070;144.985;144.985;2.175.173,00;75
WINZ25;07/10/2025;16:00:00;145.035;145.055;145.005;145.045;3.074.574,00;106
WINZ25;07/10/2025;15:55:00;145.160;145.185;145.035;145.040;4.817.217,00;166
WINZ25;07/10/2025;15:50:00;145.105;145.155;145.080;145.155;1.480.080,00;51
WINZ25;07/10/2025;15:45:00;145.150;145.155;145.120;145.120;5.486.428,00;189
WINZ25;07/10/2025;15:40:00;144.980;145.135;144.980;145.130;10.907.436,00;376
WINZ25;07/10/2025;15:35:00;144.970;144.995;144.930;144.975;3.653.252,00;126
WINZ25;07/10/2025;15:30:00;144.950;144.990;144.905;144.955;2.174.315,00;75
WINZ25;07/10/2025;15:25:00;144.935;144.960;144.910;144.955;1.420.384,00;49
WINZ25;07/10/2025;15:20:00;144.950;144.970;144.920;144.960;3.130.894,00;108
WINZ25;07/10/2025;15:15:00;144.890;144.955;144.875;144.955;3.652.232,00;126
WINZ25;07/10/2025;15:10:00;144.835;144.875;144.800;144.875;1.274.711,00;44
WINZ25;07/10/2025;15:05:00;144.780;144.830;144.775;144.820;492.311,00;17
WINZ25;07/10/2025;15:00:00;144.805;144.805;144.760;144.795;1.505.690,00;52
WINZ25;07/10/2025;14:55:00;144.840;144.840;144.815;144.815;144.829,00;5
WINZ25;07/10/2025;14:50:00;144.875;144.875;144.785;144.820;811.053,00;28
WINZ25;07/10/2025;14:45:00;144.820;144.860;144.790;144.860;463.426,00;16
WINZ25;07/10/2025;14:40:00;144.830;144.830;144.800;144.830;1.245.332,00;43
WINZ25;07/10/2025;14:35:00;144.750;144.875;144.750;144.850;28.082.266,00;970
WINZ25;07/10/2025;14:30:00;144.780;144.800;144.760;144.765;1.100.226,00;38
WINZ25;07/10/2025;14:25:00;144.815;144.855;144.795;144.795;1.564.286,00;54
WINZ25;07/10/2025;14:20:00;144.810;144.840;144.810;144.840;86.895,00;3
WINZ25;07/10/2025;14:15:00;144.825;144.890;144.785;144.790;2.780.993,00;96
WINZ25;07/10/2025;14:10:00;144.820;144.840;144.785;144.790;1.013.702,00;35
WINZ25;07/10/2025;14:05:00;144.820;144.825;144.750;144.815;4.140.982,00;143
WINZ25;07/10/2025;14:00:00;144.795;144.880;144.770;144.815;8.632.561,00;298
WINZ25;07/10/2025;13:55:00;144.730;144.825;144.705;144.810;8.541.756,00;295
WINZ25;07/10/2025;13:50:00;144.665;144.745;144.630;144.740;7.610.568,00;263
WINZ25;07/10/2025;13:45:00;144.760;144.805;144.605;144.670;15.686.715,00;542
WINZ25;07/10/2025;13:40:00;144.855;144.870;144.730;144.760;11.555.409,00;399
WINZ25;07/10/2025;13:35:00;144.900;144.925;144.840;144.920;4.694.397,00;162
WINZ25;07/10/2025;13:30:00;144.940;144.940;144.860;144.915;2.347.329,00;81
WINZ25;07/10/2025;13:25:00;144.865;144.965;144.845;144.930;3.043.198,00;105
WINZ25;07/10/2025;13:20:00;144.880;144.945;144.845;144.860;3.303.378,00;114
WINZ25;07/10/2025;13:15:00;144.950;144.950;144.860;144.875;5.911.565,00;204
WINZ25;07/10/2025;13:10:00;144.975;144.975;144.930;144.960;1.478.532,00;51
WINZ25;07/10/2025;13:05:00;145.035;145.050;144.975;144.990;2.261.940,00;78
WINZ25;07/10/2025;13:00:00;144.995;145.110;144.990;145.015;7.165.936,00;247
WINZ25;07/10/2025;12:55:00;144.945;145.035;144.880;144.995;9.392.659,00;324
